name,date
GMCCB1825-17_Cleridae_Cleridae_Costa,172.0712
MG193325,172.0712
JIFFO032-16_Cleridae_Cleridae_Costa,172.0712
JIFFO030-16_Cleridae_Cleridae_Costa,172.0712
JIAAH111-16_Cleridae_Cleridae_Costa,172.0712
GMFRP071-15_Zenodosus,172.0712
CNKJM2226-14_Zenodosus,172.0712
JICET024-16_Cleridae_Cleridae_Costa,172.0712
SF_MALAISE2_P1_Adult_755_A01_1426911_Cleridae,172.0712
GMHJB382-15_Cleridae_Cleridae_Honduras_Cortes_,172.0712
JICAL018-16_Cleridae_Cleridae_Costa,172.0712
MG193350,172.0712
CH_SLAM2_P5_Adult_759_F07_1687052_Cleridae,172.0712
JICAH022-16_Cleridae_Cleridae_Costa,172.0712
GMHMH008-15_Cleridae_Cleridae_Honduras_Cortes_,172.0712
JICFC017-16_Cleridae_Cleridae_Costa,172.0712
SF_FIT1_P1_Adult_746_H06_1426135_Cleridae,172.0712
JIEEM025-16_Cleridae_Cleridae_Costa,172.0712
MG193533,172.0712
JIEEO087-16_Cleridae_Cleridae_Costa,172.0712
JIEET020-16_Cleridae_Cleridae_Costa,172.0712
JICBF123-16_Cleridae_Cleridae_Costa,172.0712
SF_MALAISE2_P1_Adult_766_E03_1721536_Cleridae,172.0712
GMMCJ1173-14_Cleridae_Cleridae_Mexico_Jalisco_BIOUG-CHAMELA,172.0712
GMCRY172-14_Cleridae_Cleridae_Costa,172.0712
SF_SLAM2_P1_Adult_752_D03_1426661_Cleridae,172.0712
GMESE353-14_Cleridae_Cleridae_Egypt_Alexandria_BIOUG-ALEXAN-2,172.0712
GMSUF177-14_Cleridae_Cleridae_Saudi,172.0712
GMGGV570-17_Cleridae_Cleridae_Gabon_Moyen-Ogooue_,172.0712
JX412765,172.0712
GMBUA332-14_Korynetes_Cleridae_Bulgaria_Sofiya_BIOUG-SOFIYA,172.0712
BP_BEATING_PB_Adult_BIP02_G08_1723105_Unknown,172.0712
GMMDL1627-15_Cleridae_Cleridae_Madagascar_Toamasina_BIOUG-MADAGASACAR,172.0712
GMCHA494-14_Cleridae_Cleridae_China_Shaanxi_BIOUG-SHAANXI,172.0712
BP_BEATING_PA_Adult_BIP04_E05_1723270_Cleridae,172.0712
GMMGT130-14_Cleridae_Cleridae_Malaysia_Selangor_BIOUG-GOMBAK,172.0712
GMMGC287-14_Cleridae_Cleridae_Malaysia_Selangor_BIOUG-GOMBAK,172.0712
