name,date
GMMBG051-16_Phalacridae_Phalacridae_Malaysia_Selangor_,142.84
GMAQJ022-17_Phalacridae_Phalacridae_Australia_Queensland_,142.84
GMCWR561-15_Phalacridae_Phalacridae_Australia_Western,142.84
GMCWF479-15_Phalacridae_Phalacridae_Australia_Western,142.84
GMAQB072-17_Phalacridae_Phalacridae_Australia_Queensland_,142.84
GMAQB034-17_Phalacridae_Phalacridae_Australia_Queensland_,142.84
GMAQP320-17_Phalacridae_Phalacridae_Australia_Queensland_,142.84
MG193461,142.84
GMMGN4433-14_Phalacridae_Phalacridae_Malaysia_Selangor_BIOUG-GOMBAK,142.84
BP_BEATING_PD_Adult_BIP11_C05_1723918_Phalacridae,142.84
MH882511,142.84
B480.ctg113,142.84
GMMGI708-14_Phalacridae_Phalacridae_Malaysia_Selangor_BIOUG-GOMBAK,142.84
BP_BEATING_PC_Adult_BIP08_F07_1723668_Phalacridae,142.84
GMMBR164-16_Phalacridae_Phalacridae_Malaysia_Selangor_,142.84
MG193402,142.84
SF_MALAISE2_P1_Adult_766_D12_1721533_Unknown,142.84
MG193407,142.84
GMSAT2037-13_Phalacridae_Phalacridae_South,142.84
GMSAW1007-14_Phalacridae_Phalacridae_South,142.84
GMBUA1468-14_Olibrus,142.84
GMBUE3034-14_Olibrus,142.84
GMMDN2474-15_Phalacridae_Phalacridae_Madagascar_Toamasina_BIOUG-MADAGASACAR,142.84
CNGSH1681-15_Olibrus_Phalacridae_Canada_Saskatchewan_BIOUG-GRASS-NP,142.84
POBGC151-15_Olibrus_Phalacridae_Canada_Quebec_BIOUG-MONBOT,142.84
CNGSI394-15_Olibrus_Phalacridae_Canada_Saskatchewan_BIOUG-GRASS-NP,142.84
CNGBG1560-14_Phalacridae_Phalacridae_Canada_Ontario_BIOUG-GEOBAY-NP-2,142.84
CNRGQ709-15_Olibrus,142.84
CNGSH1665-15_Phalacridae_Phalacridae_Canada_Saskatchewan_BIOUG-GRASS-NP,142.84
HQ232803,142.84
GMSAR2069-13_Phalacridae_Phalacridae_South,142.84
GMGMD1068-14_Olibrus,142.84
SF_MALAISE1_P1_Adult_754_H05_1426903_Unknown,142.84
CCCP_P1_10,142.84
PMNHA559-14_Phalacridae_Phalacridae_Pakistan_Islamabad_BIOUG-RAWAL,142.84
GMBCC3072-15_Phalacridae_Phalacridae_Bangladesh_Chittagong_BIOUG-BANGLADESH,142.84
GMBCA5763-15_Phalacridae_Phalacridae_Bangladesh_Chittagong_BIOUG-BANGLADESH,142.84
GMMSH035-18_Phalacridae_Phalacridae_Malaysia_Perak_,142.84
BP_FIT1_PC_Adult_BIP25_B08_MS2326_Unknown,142.84
GMMDL1652-15_Phalacridae_Phalacridae_Madagascar_Toamasina_BIOUG-MADAGASACAR,142.84
GMMDH1649-15_Phalacridae_Phalacridae_Madagascar_Toamasina_BIOUG-MADAGASACAR,142.84
GMGGG171-17_Phalacridae_Phalacridae_Gabon_Moyen-Ogooue_,142.84
GMBCB3750-15_Phalacridae_Phalacridae_Bangladesh_Chittagong_BIOUG-BANGLADESH,142.84
PMNHD978-15_Phalacridae_Phalacridae_Pakistan_Islamabad_BIOUG-RAWAL,142.84
GMBCM4243-15_Phalacridae_Phalacridae_Bangladesh_Chittagong_BIOUG-BANGLADESH,142.84
GMMDN2600-15_Phalacridae_Phalacridae_Madagascar_Toamasina_BIOUG-MADAGASACAR,142.84
GMMDN2489-15_Phalacridae_Phalacridae_Madagascar_Toamasina_BIOUG-MADAGASACAR,142.84
GMMGS921-18_Phalacridae_Phalacridae_Malaysia_Selangor_,142.84
GMMGN2129-14_Phalacridae_Phalacridae_Malaysia_Selangor_BIOUG-GOMBAK,142.84
GMMGP569-14_Phalacridae_Phalacridae_Malaysia_Selangor_BIOUG-GOMBAK,142.84
GMGGQ1983-17_Phalacridae_Phalacridae_Gabon_Moyen-Ogooue_,142.84
GMGAF730-17_Phalacridae_Phalacridae_Gabon_Moyen-Ogooue_,142.84
GMSAC1720-13_Phalacridae_Phalacridae_South,142.84
GMKMW1980-15_Phalacridae_Phalacridae_Kenya_Laikipia_BIOUG-KENYA2,142.84
GMGGG163-17_Phalacridae_Phalacridae_Gabon_Moyen-Ogooue_,142.84
BP_BEATING_PA_Adult_BIP06_C07_1723440_Phalacridae,142.84
GMMGD1778-14_Phalacridae_Phalacridae_Malaysia_Selangor_BIOUG-GOMBAK,142.84
GMMBU104-17_Phalacridae_Phalacridae_Malaysia_Selangor_,142.84
GMBCE2256-15_Phalacridae_Phalacridae_Bangladesh_Chittagong_BIOUG-BANGLADESH,142.84
GMMGD1746-14_Phalacridae_Phalacridae_Malaysia_Selangor_BIOUG-GOMBAK,142.84
BP_BEATING_PC_Adult_BIP08_G05_1723678_Eucnemidae,142.84
GMMGD1769-14_Phalacridae_Phalacridae_Malaysia_Selangor_BIOUG-GOMBAK,142.84
BP_BEATING_PA_Adult_BIP06_B12_1723433_Phalacridae,142.84
GMMGE381-14_Phalacridae_Phalacridae_Malaysia_Selangor_BIOUG-GOMBAK,142.84
BP_BEATING_PC_Adult_BIP09_B04_1723713_Phalacridae,142.84
GMMGE386-14_Phalacridae_Phalacridae_Malaysia_Selangor_BIOUG-GOMBAK,142.84
BP_BEATING_PD_Adult_BIP11_B04_1723905_Phalacridae,142.84
GMMGS132-14_Phalacridae_Phalacridae_Malaysia_Selangor_BIOUG-GOMBAK,142.84
GMMGD1757-14_Phalacridae_Phalacridae_Malaysia_Selangor_BIOUG-GOMBAK,142.84
BP_BEATING_PB_Adult_BIP03_F10_1723191_Phalacridae,142.84
GMMGJ491-14_Phalacridae_Phalacridae_Malaysia_Selangor_BIOUG-GOMBAK,142.84
GMMGN2169-14_Phalacridae_Phalacridae_Malaysia_Selangor_BIOUG-GOMBAK,142.84
GMMGD1716-14_Phalacridae_Phalacridae_Malaysia_Selangor_BIOUG-GOMBAK,142.84
GMMGS919-18_Phalacridae_Phalacridae_Malaysia_Selangor_,142.84
BP_BEATING_PA_Adult_BIP06_B08_1723429_Phalacridae,142.84
GMMGS957-18_Phalacridae_Phalacridae_Malaysia_Selangor_,142.84
GMMGD1752-14_Phalacridae_Phalacridae_Malaysia_Selangor_BIOUG-GOMBAK,142.84
GMMGD1784-14_Phalacridae_Phalacridae_Malaysia_Selangor_BIOUG-GOMBAK,142.84
GMMGR127-14_Phalacridae_Phalacridae_Malaysia_Selangor_BIOUG-GOMBAK,142.84
GMMGN2881-14_Phalacridae_Phalacridae_Malaysia_Selangor_BIOUG-GOMBAK,142.84
GMBCF5679-15_Phalacridae_Phalacridae_Bangladesh_Chittagong_BIOUG-BANGLADESH,142.84
GMMSR607-18_Phalacridae_Phalacridae_Malaysia_Perak_,142.84
GMBCG254-15_Phalacridae_Phalacridae_Bangladesh_Chittagong_BIOUG-BANGLADESH,142.84
BP_BEATING_PA_Adult_BIP06_C01_1723434_Phalacridae,142.84
GMMGS787-18_Phalacridae_Phalacridae_Malaysia_Selangor_,142.84
